institution,year,status,total
Universitetet i Sørøst-Norge,2025,gold,298
Universitetet i Sørøst-Norge,2025,hybrid,95
Universitetet i Sørøst-Norge,2025,hybrid_agreement,150
Universitetet i Sørøst-Norge,2025,green,77
Universitetet i Sørøst-Norge,2025,deposited,68
Universitetet i Sørøst-Norge,2025,closed,98
Universitetssenteret på Svalbard,2013,diamond,1
Universitetssenteret på Svalbard,2013,gold,15
Universitetssenteret på Svalbard,2013,hybrid,7
Universitetssenteret på Svalbard,2013,green,10
Universitetssenteret på Svalbard,2013,closed,59
Universitetssenteret på Svalbard,2014,diamond,1
Universitetssenteret på Svalbard,2014,gold,15
Universitetssenteret på Svalbard,2014,hybrid,11
Universitetssenteret på Svalbard,2014,green,12
Universitetssenteret på Svalbard,2014,closed,58
Universitetssenteret på Svalbard,2015,diamond,2
Universitetssenteret på Svalbard,2015,gold,21
Universitetssenteret på Svalbard,2015,hybrid,15
Universitetssenteret på Svalbard,2015,green,14
Universitetssenteret på Svalbard,2015,closed,68
Universitetssenteret på Svalbard,2016,diamond,1
Universitetssenteret på Svalbard,2016,gold,35
Universitetssenteret på Svalbard,2016,hybrid,18
Universitetssenteret på Svalbard,2016,green,13
Universitetssenteret på Svalbard,2016,closed,80
Universitetssenteret på Svalbard,2017,diamond,3
Universitetssenteret på Svalbard,2017,gold,40
Universitetssenteret på Svalbard,2017,hybrid,12
Universitetssenteret på Svalbard,2017,green,31
Universitetssenteret på Svalbard,2017,closed,68
Universitetssenteret på Svalbard,2018,diamond,6
Universitetssenteret på Svalbard,2018,gold,31
Universitetssenteret på Svalbard,2018,hybrid,24
Universitetssenteret på Svalbard,2018,green,40
Universitetssenteret på Svalbard,2018,closed,64
Universitetssenteret på Svalbard,2019,diamond,8
Universitetssenteret på Svalbard,2019,gold,34
Universitetssenteret på Svalbard,2019,hybrid,19
Universitetssenteret på Svalbard,2019,hybrid_agreement,20
Universitetssenteret på Svalbard,2019,green,32
Universitetssenteret på Svalbard,2019,closed,43
Universitetssenteret på Svalbard,2020,diamond,4
Universitetssenteret på Svalbard,2020,gold,41
Universitetssenteret på Svalbard,2020,hybrid,16
Universitetssenteret på Svalbard,2020,hybrid_agreement,39
Universitetssenteret på Svalbard,2020,green,23
Universitetssenteret på Svalbard,2020,closed,31
Universitetssenteret på Svalbard,2021,diamond,3
Universitetssenteret på Svalbard,2021,gold,67
Universitetssenteret på Svalbard,2021,hybrid,29
Universitetssenteret på Svalbard,2021,hybrid_agreement,37
Universitetssenteret på Svalbard,2021,green,13
Universitetssenteret på Svalbard,2021,closed,28
Universitetssenteret på Svalbard,2022,diamond,7
Universitetssenteret på Svalbard,2022,gold,59
Universitetssenteret på Svalbard,2022,hybrid,22
Universitetssenteret på Svalbard,2022,hybrid_agreement,18
Universitetssenteret på Svalbard,2022,green,14
Universitetssenteret på Svalbard,2022,closed,17
Universitetssenteret på Svalbard,2023,diamond,5
Universitetssenteret på Svalbard,2023,gold,54
Universitetssenteret på Svalbard,2023,hybrid,24
Universitetssenteret på Svalbard,2023,hybrid_agreement,41
Universitetssenteret på Svalbard,2023,green,5
Universitetssenteret på Svalbard,2023,deposited,1
Universitetssenteret på Svalbard,2023,closed,19
Universitetssenteret på Svalbard,2024,diamond,2
Universitetssenteret på Svalbard,2024,gold,69
Universitetssenteret på Svalbard,2024,hybrid,23
Universitetssenteret på Svalbard,2024,hybrid_agreement,25
Universitetssenteret på Svalbard,2024,green,10
Universitetssenteret på Svalbard,2024,closed,10
Universitetssenteret på Svalbard,2025,diamond,1
Universitetssenteret på Svalbard,2025,gold,60
Universitetssenteret på Svalbard,2025,hybrid,34
Universitetssenteret på Svalbard,2025,hybrid_agreement,20
Universitetssenteret på Svalbard,2025,green,20
Universitetssenteret på Svalbard,2025,deposited,1
Universitetssenteret på Svalbard,2025,closed,5
Universitetssykehuset Nord-Norge HF,2013,diamond,6
Universitetssykehuset Nord-Norge HF,2013,gold,67
Universitetssykehuset Nord-Norge HF,2013,hybrid,13
Universitetssykehuset Nord-Norge HF,2013,green,29
Universitetssykehuset Nord-Norge HF,2013,closed,154
Universitetssykehuset Nord-Norge HF,2014,diamond,9
Universitetssykehuset Nord-Norge HF,2014,gold,88
Universitetssykehuset Nord-Norge HF,2014,hybrid,21
Universitetssykehuset Nord-Norge HF,2014,green,42
Universitetssykehuset Nord-Norge HF,2014,closed,136
Universitetssykehuset Nord-Norge HF,2015,diamond,4
Universitetssykehuset Nord-Norge HF,2015,gold,82
Universitetssykehuset Nord-Norge HF,2015,hybrid,36
Universitetssykehuset Nord-Norge HF,2015,green,37
Universitetssykehuset Nord-Norge HF,2015,closed,177
Universitetssykehuset Nord-Norge HF,2016,diamond,8
Universitetssykehuset Nord-Norge HF,2016,gold,91
Universitetssykehuset Nord-Norge HF,2016,hybrid,25
Universitetssykehuset Nord-Norge HF,2016,green,33
Universitetssykehuset Nord-Norge HF,2016,closed,134
Universitetssykehuset Nord-Norge HF,2017,diamond,7
Universitetssykehuset Nord-Norge HF,2017,gold,104
Universitetssykehuset Nord-Norge HF,2017,hybrid,36
Universitetssykehuset Nord-Norge HF,2017,green,53
Universitetssykehuset Nord-Norge HF,2017,closed,121
Universitetssykehuset Nord-Norge HF,2018,diamond,6
Universitetssykehuset Nord-Norge HF,2018,gold,117
Universitetssykehuset Nord-Norge HF,2018,hybrid,30
Universitetssykehuset Nord-Norge HF,2018,green,51
Universitetssykehuset Nord-Norge HF,2018,closed,112
Universitetssykehuset Nord-Norge HF,2019,diamond,10
Universitetssykehuset Nord-Norge HF,2019,gold,129
Universitetssykehuset Nord-Norge HF,2019,hybrid,36
Universitetssykehuset Nord-Norge HF,2019,hybrid_agreement,21
Universitetssykehuset Nord-Norge HF,2019,green,100
Universitetssykehuset Nord-Norge HF,2019,closed,81
Universitetssykehuset Nord-Norge HF,2020,diamond,11
Universitetssykehuset Nord-Norge HF,2020,gold,148
Universitetssykehuset Nord-Norge HF,2020,hybrid,48
Universitetssykehuset Nord-Norge HF,2020,hybrid_agreement,80
Universitetssykehuset Nord-Norge HF,2020,green,57
Universitetssykehuset Nord-Norge HF,2020,closed,57
Universitetssykehuset Nord-Norge HF,2021,diamond,10
Universitetssykehuset Nord-Norge HF,2021,gold,156
Universitetssykehuset Nord-Norge HF,2021,hybrid,50
Universitetssykehuset Nord-Norge HF,2021,hybrid_agreement,73
Universitetssykehuset Nord-Norge HF,2021,green,56
Universitetssykehuset Nord-Norge HF,2021,closed,48
Universitetssykehuset Nord-Norge HF,2022,diamond,10
Universitetssykehuset Nord-Norge HF,2022,gold,193
Universitetssykehuset Nord-Norge HF,2022,hybrid,54
Universitetssykehuset Nord-Norge HF,2022,hybrid_agreement,80
Universitetssykehuset Nord-Norge HF,2022,green,45
Universitetssykehuset Nord-Norge HF,2022,closed,30
Universitetssykehuset Nord-Norge HF,2023,diamond,13
Universitetssykehuset Nord-Norge HF,2023,gold,171
Universitetssykehuset Nord-Norge HF,2023,hybrid,54
Universitetssykehuset Nord-Norge HF,2023,hybrid_agreement,64
Universitetssykehuset Nord-Norge HF,2023,green,50
Universitetssykehuset Nord-Norge HF,2023,closed,16
Universitetssykehuset Nord-Norge HF,2024,diamond,6
Universitetssykehuset Nord-Norge HF,2024,gold,187
Universitetssykehuset Nord-Norge HF,2024,hybrid,58
Universitetssykehuset Nord-Norge HF,2024,hybrid_agreement,61
Universitetssykehuset Nord-Norge HF,2024,green,34
Universitetssykehuset Nord-Norge HF,2024,closed,22
Universitetssykehuset Nord-Norge HF,2025,diamond,12
Universitetssykehuset Nord-Norge HF,2025,gold,217
Universitetssykehuset Nord-Norge HF,2025,hybrid,59
Universitetssykehuset Nord-Norge HF,2025,hybrid_agreement,69
Universitetssykehuset Nord-Norge HF,2025,green,29
Universitetssykehuset Nord-Norge HF,2025,deposited,5
Universitetssykehuset Nord-Norge HF,2025,closed,31
VID vitenskapelige høgskole,2013,diamond,5
VID vitenskapelige høgskole,2013,gold,5
VID vitenskapelige høgskole,2013,hybrid,3
VID vitenskapelige høgskole,2013,green,8
VID vitenskapelige høgskole,2013,closed,55
VID vitenskapelige høgskole,2014,diamond,5
VID vitenskapelige høgskole,2014,gold,8
VID vitenskapelige høgskole,2014,hybrid,4
VID vitenskapelige høgskole,2014,green,24
VID vitenskapelige høgskole,2014,closed,48
VID vitenskapelige høgskole,2015,diamond,2
VID vitenskapelige høgskole,2015,gold,15
VID vitenskapelige høgskole,2015,hybrid,4
VID vitenskapelige høgskole,2015,green,15
VID vitenskapelige høgskole,2015,closed,67
VID vitenskapelige høgskole,2016,diamond,3
VID vitenskapelige høgskole,2016,gold,14
VID vitenskapelige høgskole,2016,hybrid,3
VID vitenskapelige høgskole,2016,green,19
VID vitenskapelige høgskole,2016,closed,67
VID vitenskapelige høgskole,2017,diamond,11
VID vitenskapelige høgskole,2017,gold,24
VID vitenskapelige høgskole,2017,hybrid,8
VID vitenskapelige høgskole,2017,green,26
VID vitenskapelige høgskole,2017,closed,46
VID vitenskapelige høgskole,2018,diamond,22
VID vitenskapelige høgskole,2018,gold,32
VID vitenskapelige høgskole,2018,hybrid,3
VID vitenskapelige høgskole,2018,green,37
VID vitenskapelige høgskole,2018,closed,55
VID vitenskapelige høgskole,2019,diamond,19
VID vitenskapelige høgskole,2019,gold,44
VID vitenskapelige høgskole,2019,hybrid,3
VID vitenskapelige høgskole,2019,hybrid_agreement,4
VID vitenskapelige høgskole,2019,green,39
VID vitenskapelige høgskole,2019,closed,47
VID vitenskapelige høgskole,2020,diamond,21
VID vitenskapelige høgskole,2020,gold,39
VID vitenskapelige høgskole,2020,hybrid,10
VID vitenskapelige høgskole,2020,hybrid_agreement,19
VID vitenskapelige høgskole,2020,green,32
VID vitenskapelige høgskole,2020,closed,48
VID vitenskapelige høgskole,2021,diamond,32
VID vitenskapelige høgskole,2021,gold,61
VID vitenskapelige høgskole,2021,hybrid,16
VID vitenskapelige høgskole,2021,hybrid_agreement,37
VID vitenskapelige høgskole,2021,green,29
VID vitenskapelige høgskole,2021,closed,45
VID vitenskapelige høgskole,2022,diamond,23
VID vitenskapelige høgskole,2022,gold,83
VID vitenskapelige høgskole,2022,hybrid,25
VID vitenskapelige høgskole,2022,hybrid_agreement,37
VID vitenskapelige høgskole,2022,green,15
VID vitenskapelige høgskole,2022,closed,24
VID vitenskapelige høgskole,2023,diamond,34
VID vitenskapelige høgskole,2023,gold,94
VID vitenskapelige høgskole,2023,hybrid,25
VID vitenskapelige høgskole,2023,hybrid_agreement,50
VID vitenskapelige høgskole,2023,green,11
VID vitenskapelige høgskole,2023,closed,41
VID vitenskapelige høgskole,2024,diamond,33
VID vitenskapelige høgskole,2024,gold,69
VID vitenskapelige høgskole,2024,hybrid,15
VID vitenskapelige høgskole,2024,hybrid_agreement,56
VID vitenskapelige høgskole,2024,green,8
VID vitenskapelige høgskole,2024,closed,36
VID vitenskapelige høgskole,2025,diamond,46
VID vitenskapelige høgskole,2025,gold,71
VID vitenskapelige høgskole,2025,hybrid,22
VID vitenskapelige høgskole,2025,hybrid_agreement,47
VID vitenskapelige høgskole,2025,green,8
VID vitenskapelige høgskole,2025,deposited,11
VID vitenskapelige høgskole,2025,closed,34
Valnesfjord Helsesportssenter,2013,gold,1
Valnesfjord Helsesportssenter,2014,gold,1
Valnesfjord Helsesportssenter,2016,gold,1
Valnesfjord Helsesportssenter,2019,gold,2
Valnesfjord Helsesportssenter,2020,closed,2
Valnesfjord Helsesportssenter,2021,gold,2
Valnesfjord Helsesportssenter,2021,hybrid,1
Valnesfjord Helsesportssenter,2022,diamond,1
Valnesfjord Helsesportssenter,2022,gold,2
Valnesfjord Helsesportssenter,2023,gold,1
Valnesfjord Helsesportssenter,2023,hybrid_agreement,1
Valnesfjord Helsesportssenter,2023,green,1
Valnesfjord Helsesportssenter,2024,hybrid_agreement,1
Vestlandsforsking,2013,gold,2
Vestlandsforsking,2013,closed,9
Vestlandsforsking,2014,diamond,1
Vestlandsforsking,2014,gold,4
Vestlandsforsking,2014,green,1
Vestlandsforsking,2014,closed,9
Vestlandsforsking,2015,gold,2
Vestlandsforsking,2015,hybrid,2
Vestlandsforsking,2015,green,3
Vestlandsforsking,2015,closed,14
Vestlandsforsking,2016,gold,2
Vestlandsforsking,2016,hybrid,1
Vestlandsforsking,2016,green,2
Vestlandsforsking,2016,closed,13
Vestlandsforsking,2017,gold,4
Vestlandsforsking,2017,green,1
Vestlandsforsking,2017,closed,7
Vestlandsforsking,2018,gold,6
Vestlandsforsking,2018,hybrid,5
Vestlandsforsking,2018,green,4
Vestlandsforsking,2018,closed,6
Vestlandsforsking,2019,diamond,2
Vestlandsforsking,2019,gold,5
Vestlandsforsking,2019,hybrid,3
Vestlandsforsking,2019,green,4
Vestlandsforsking,2019,closed,13
Vestlandsforsking,2020,gold,4
Vestlandsforsking,2020,hybrid,7
Vestlandsforsking,2020,hybrid_agreement,1
Vestlandsforsking,2020,green,7
Vestlandsforsking,2020,closed,9
Vestlandsforsking,2021,gold,2
Vestlandsforsking,2021,hybrid,10
Vestlandsforsking,2021,hybrid_agreement,1
Vestlandsforsking,2021,green,1
Vestlandsforsking,2021,closed,13
Vestlandsforsking,2022,diamond,2
Vestlandsforsking,2022,gold,3
Vestlandsforsking,2022,hybrid,10
Vestlandsforsking,2022,hybrid_agreement,2
Vestlandsforsking,2022,green,3
Vestlandsforsking,2022,closed,12
Vestlandsforsking,2023,diamond,1
Vestlandsforsking,2023,gold,7
Vestlandsforsking,2023,hybrid,8
Vestlandsforsking,2023,hybrid_agreement,3
Vestlandsforsking,2023,green,1
Vestlandsforsking,2023,closed,3
Vestlandsforsking,2024,gold,4
Vestlandsforsking,2024,hybrid,15
Vestlandsforsking,2024,hybrid_agreement,3
Vestlandsforsking,2024,green,1
Vestlandsforsking,2024,closed,7
Vestlandsforsking,2025,diamond,1
Vestlandsforsking,2025,gold,3
Vestlandsforsking,2025,hybrid,9
Vestlandsforsking,2025,hybrid_agreement,8
Vestlandsforsking,2025,green,1
Vestlandsforsking,2025,closed,10
Vestre Viken HF,2013,diamond,2
Vestre Viken HF,2013,gold,14
Vestre Viken HF,2013,hybrid,1
Vestre Viken HF,2013,green,5
Vestre Viken HF,2013,closed,76
Vestre Viken HF,2014,diamond,2
Vestre Viken HF,2014,gold,15
Vestre Viken HF,2014,hybrid,7
Vestre Viken HF,2014,green,4
Vestre Viken HF,2014,closed,55
Vestre Viken HF,2015,diamond,2
Vestre Viken HF,2015,gold,19
Vestre Viken HF,2015,hybrid,5
Vestre Viken HF,2015,green,6
Vestre Viken HF,2015,closed,58
Vestre Viken HF,2016,gold,34
Vestre Viken HF,2016,hybrid,9
Vestre Viken HF,2016,green,10
Vestre Viken HF,2016,closed,63
Vestre Viken HF,2017,diamond,3
Vestre Viken HF,2017,gold,48
Vestre Viken HF,2017,hybrid,7
Vestre Viken HF,2017,green,19
Vestre Viken HF,2017,closed,50
Vestre Viken HF,2018,diamond,6
Vestre Viken HF,2018,gold,29
Vestre Viken HF,2018,hybrid,12
Vestre Viken HF,2018,green,31
Vestre Viken HF,2018,closed,43
Vestre Viken HF,2019,diamond,8
Vestre Viken HF,2019,gold,49
Vestre Viken HF,2019,hybrid,9
Vestre Viken HF,2019,hybrid_agreement,8
Vestre Viken HF,2019,green,24
Vestre Viken HF,2019,deposited,1
Vestre Viken HF,2019,closed,31
Vestre Viken HF,2020,diamond,5
Vestre Viken HF,2020,gold,54
Vestre Viken HF,2020,hybrid,13
Vestre Viken HF,2020,hybrid_agreement,29
Vestre Viken HF,2020,green,23
Vestre Viken HF,2020,closed,24
Vestre Viken HF,2021,diamond,8
Vestre Viken HF,2021,gold,63
Vestre Viken HF,2021,hybrid,18
Vestre Viken HF,2021,hybrid_agreement,35
Vestre Viken HF,2021,green,16
Vestre Viken HF,2021,closed,23
Vestre Viken HF,2022,diamond,4
Vestre Viken HF,2022,gold,96
Vestre Viken HF,2022,hybrid,17
Vestre Viken HF,2022,hybrid_agreement,45
Vestre Viken HF,2022,green,14
Vestre Viken HF,2022,closed,21
Vestre Viken HF,2023,diamond,8
Vestre Viken HF,2023,gold,80
Vestre Viken HF,2023,hybrid,28
Vestre Viken HF,2023,hybrid_agreement,41
Vestre Viken HF,2023,green,14
Vestre Viken HF,2023,closed,16
Vestre Viken HF,2024,diamond,6
Vestre Viken HF,2024,gold,68
Vestre Viken HF,2024,hybrid,12
Vestre Viken HF,2024,hybrid_agreement,57
Vestre Viken HF,2024,green,14
Vestre Viken HF,2024,closed,9
Vestre Viken HF,2025,diamond,3
Vestre Viken HF,2025,gold,81
Vestre Viken HF,2025,hybrid,24
Vestre Viken HF,2025,hybrid_agreement,42
Vestre Viken HF,2025,green,8
Vestre Viken HF,2025,deposited,5
Vestre Viken HF,2025,closed,18
Veterinærinstituttet,2013,diamond,1
Veterinærinstituttet,2013,gold,27
Veterinærinstituttet,2013,hybrid,9
Veterinærinstituttet,2013,green,11
Veterinærinstituttet,2013,closed,75
Veterinærinstituttet,2014,gold,29
Veterinærinstituttet,2014,hybrid,11
Veterinærinstituttet,2014,green,15
Veterinærinstituttet,2014,closed,64
Veterinærinstituttet,2015,gold,28
Veterinærinstituttet,2015,hybrid,14
Veterinærinstituttet,2015,green,12
Veterinærinstituttet,2015,closed,46
Veterinærinstituttet,2016,diamond,1
Veterinærinstituttet,2016,gold,33
Veterinærinstituttet,2016,hybrid,13
Veterinærinstituttet,2016,green,6
Veterinærinstituttet,2016,closed,45
Veterinærinstituttet,2017,diamond,3
Veterinærinstituttet,2017,gold,30
Veterinærinstituttet,2017,hybrid,15
Veterinærinstituttet,2017,green,8
Veterinærinstituttet,2017,closed,39
Veterinærinstituttet,2018,diamond,6
Veterinærinstituttet,2018,gold,42
Veterinærinstituttet,2018,hybrid,18
Veterinærinstituttet,2018,green,11
Veterinærinstituttet,2018,closed,33
Veterinærinstituttet,2019,diamond,1
Veterinærinstituttet,2019,gold,52
Veterinærinstituttet,2019,hybrid,19
Veterinærinstituttet,2019,hybrid_agreement,10
Veterinærinstituttet,2019,green,20
Veterinærinstituttet,2019,closed,22
Veterinærinstituttet,2020,diamond,2
Veterinærinstituttet,2020,gold,72
Veterinærinstituttet,2020,hybrid,19
Veterinærinstituttet,2020,hybrid_agreement,18
Veterinærinstituttet,2020,green,18
Veterinærinstituttet,2020,closed,19
Veterinærinstituttet,2021,diamond,2
Veterinærinstituttet,2021,gold,79
Veterinærinstituttet,2021,hybrid,17
Veterinærinstituttet,2021,hybrid_agreement,19
